age,job,marital,housing,loan,contact,day_of_week,duration,campaign,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,output,high.ed,season
52,blue-collar,married,1,0,cellular,thu,156,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,technician,single,0,0,cellular,thu,131,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
32,admin.,married,0,0,cellular,thu,189,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,entrepreneur,married,1,0,cellular,thu,107,13,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
40,technician,married,0,0,cellular,thu,122,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,self-employed,single,0,0,telephone,thu,73,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,services,married,1,0,cellular,thu,216,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,self-employed,single,0,0,cellular,thu,148,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
34,technician,married,0,0,telephone,thu,46,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,services,married,0,0,cellular,thu,145,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
41,self-employed,divorced,0,1,cellular,thu,52,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
57,admin.,married,0,0,cellular,thu,38,15,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
60,retired,married,0,0,cellular,thu,126,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
29,admin.,married,1,1,cellular,thu,166,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
35,self-employed,single,1,0,cellular,thu,106,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
42,blue-collar,married,1,0,cellular,thu,62,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,technician,married,0,0,telephone,thu,45,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
28,technician,married,0,0,cellular,thu,53,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
27,blue-collar,single,1,0,cellular,thu,225,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
48,management,married,0,0,cellular,thu,52,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
35,self-employed,single,0,0,cellular,thu,609,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
27,blue-collar,single,0,1,cellular,thu,83,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
51,management,married,1,1,cellular,thu,79,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,services,married,0,0,cellular,thu,462,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
40,technician,married,1,0,cellular,thu,847,10,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,services,married,0,0,cellular,thu,857,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0,summer
43,housemaid,married,1,0,cellular,thu,188,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,services,married,0,1,telephone,thu,80,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
37,housemaid,single,0,1,cellular,thu,50,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
37,housemaid,single,1,0,cellular,thu,255,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
46,services,married,0,0,cellular,thu,92,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,management,married,0,1,cellular,thu,245,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
33,admin.,divorced,0,1,cellular,thu,83,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,entrepreneur,married,1,0,cellular,thu,55,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
58,self-employed,divorced,1,0,cellular,thu,548,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
44,admin.,divorced,1,0,cellular,thu,281,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
32,services,single,0,1,cellular,thu,81,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
57,admin.,single,1,0,telephone,thu,35,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,admin.,single,0,0,cellular,thu,69,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
53,admin.,married,1,0,cellular,thu,51,33,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
28,admin.,single,0,0,cellular,thu,829,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,1,summer
42,blue-collar,married,1,0,cellular,thu,367,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,services,married,0,0,cellular,thu,612,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0,summer
38,technician,single,0,0,cellular,thu,25,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
28,services,married,0,0,cellular,thu,184,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
34,unemployed,married,0,0,cellular,thu,284,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
31,admin.,married,0,0,cellular,thu,187,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
31,admin.,single,0,0,cellular,thu,128,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
29,technician,single,1,0,cellular,thu,150,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
46,technician,married,0,0,cellular,thu,124,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
51,management,married,1,0,cellular,thu,47,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
53,blue-collar,married,0,0,cellular,thu,249,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,married,1,0,cellular,thu,74,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
38,self-employed,divorced,1,1,cellular,thu,119,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
37,blue-collar,married,0,1,telephone,thu,88,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
32,admin.,married,1,0,cellular,thu,434,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,blue-collar,single,0,0,cellular,thu,288,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
24,admin.,single,1,1,cellular,thu,109,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
47,technician,married,1,0,cellular,thu,388,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,technician,married,1,0,cellular,thu,1461,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0,summer
44,admin.,divorced,1,0,cellular,thu,155,11,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
35,self-employed,married,1,0,telephone,thu,172,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
28,services,single,0,0,cellular,thu,465,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,services,single,1,0,cellular,thu,91,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
31,management,single,1,0,cellular,thu,166,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
35,self-employed,married,1,0,telephone,thu,33,12,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
39,technician,married,0,0,cellular,thu,266,9,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
42,technician,married,1,0,cellular,thu,721,10,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
40,admin.,married,0,0,cellular,thu,228,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
27,self-employed,married,1,0,telephone,thu,36,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
50,unemployed,married,0,0,cellular,thu,74,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
22,unemployed,single,1,0,cellular,thu,361,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,1,0,summer
48,admin.,divorced,1,0,cellular,thu,294,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
53,blue-collar,married,0,1,cellular,thu,247,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,single,1,0,cellular,thu,109,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
54,admin.,married,1,0,cellular,thu,324,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
47,technician,married,0,0,cellular,thu,223,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
59,services,married,1,0,cellular,thu,362,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
59,services,married,1,0,cellular,thu,300,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
35,admin.,married,0,0,cellular,thu,66,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
38,admin.,married,0,0,cellular,thu,169,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
45,management,married,1,0,cellular,thu,391,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
57,technician,single,1,0,cellular,thu,155,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
39,management,divorced,1,0,cellular,thu,86,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
55,management,married,1,1,cellular,thu,345,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
28,blue-collar,married,0,0,cellular,thu,94,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
45,management,married,0,0,cellular,thu,843,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
44,blue-collar,divorced,1,1,cellular,thu,81,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
33,blue-collar,married,1,0,cellular,thu,75,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,0,0,cellular,thu,198,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,0,0,cellular,thu,81,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,unemployed,married,1,0,cellular,thu,34,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
53,admin.,married,0,0,cellular,thu,61,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
60,management,married,1,0,cellular,thu,241,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
34,services,married,1,0,cellular,thu,156,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,married,0,0,cellular,thu,1739,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
34,services,married,1,0,telephone,thu,345,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,technician,single,0,0,cellular,thu,111,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
37,blue-collar,married,0,0,cellular,thu,166,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
54,blue-collar,married,1,0,telephone,thu,28,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
55,admin.,divorced,0,0,cellular,thu,119,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
55,admin.,divorced,1,1,cellular,thu,209,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
34,services,married,0,0,telephone,thu,733,1,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,blue-collar,married,1,0,cellular,thu,44,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,0,0,cellular,thu,18,29,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,services,single,0,0,telephone,thu,444,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,single,1,0,cellular,thu,744,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
29,management,married,1,0,cellular,thu,196,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
31,self-employed,married,0,0,cellular,thu,245,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
48,blue-collar,married,0,0,cellular,thu,22,25,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
30,blue-collar,single,1,0,telephone,thu,13,16,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
31,services,single,1,0,cellular,thu,59,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,blue-collar,married,1,0,cellular,thu,108,9,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
33,admin.,single,1,0,cellular,thu,134,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
28,technician,single,1,0,cellular,thu,58,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
58,management,married,0,1,cellular,thu,32,20,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
45,admin.,married,0,0,cellular,thu,9,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
48,technician,married,0,1,telephone,thu,37,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
33,technician,married,1,0,cellular,thu,90,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
54,admin.,married,1,0,cellular,thu,20,27,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,1,0,cellular,thu,33,33,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,1,1,telephone,thu,18,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
44,blue-collar,divorced,0,0,cellular,thu,66,31,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
39,technician,married,1,0,cellular,thu,23,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
32,technician,married,1,0,cellular,thu,19,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
25,admin.,single,1,1,cellular,thu,37,17,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
38,admin.,married,1,0,telephone,thu,51,18,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
48,technician,married,1,0,cellular,thu,21,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,admin.,married,1,0,cellular,thu,294,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
32,technician,married,0,0,telephone,thu,65,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
59,services,married,1,0,cellular,thu,70,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
38,technician,married,1,1,cellular,thu,18,34,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
50,self-employed,married,1,0,cellular,thu,77,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
54,admin.,married,0,0,cellular,thu,9,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
41,housemaid,married,0,0,cellular,thu,17,24,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
52,blue-collar,married,0,0,cellular,thu,393,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
32,technician,married,1,0,cellular,thu,22,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
31,services,single,0,0,cellular,thu,10,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,services,single,0,0,telephone,thu,454,18,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
33,technician,married,0,0,cellular,thu,89,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
34,technician,married,1,0,cellular,thu,11,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
59,retired,married,0,0,telephone,thu,37,27,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
53,admin.,married,0,0,cellular,thu,10,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,admin.,married,0,0,cellular,thu,67,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
33,technician,single,0,0,cellular,thu,58,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
30,unemployed,married,1,0,cellular,thu,272,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,technician,single,1,1,cellular,thu,164,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
48,admin.,single,1,1,telephone,thu,55,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
26,blue-collar,married,1,0,cellular,thu,530,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,1,0,cellular,thu,17,18,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
31,services,single,0,0,cellular,thu,16,35,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,1,0,cellular,thu,14,28,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
47,technician,married,1,0,cellular,thu,153,18,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,admin.,married,1,0,cellular,thu,69,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,1,1,cellular,thu,8,21,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
37,technician,married,0,0,telephone,thu,43,32,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,1,0,cellular,thu,106,27,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
55,self-employed,married,0,0,cellular,thu,255,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
47,technician,married,1,0,cellular,thu,30,33,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
33,blue-collar,married,1,0,cellular,thu,21,14,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
55,retired,married,1,0,cellular,thu,55,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
55,retired,married,0,0,telephone,thu,16,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,admin.,single,1,1,cellular,thu,9,18,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,technician,single,0,0,telephone,thu,237,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
47,technician,married,1,1,cellular,thu,58,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
25,admin.,single,1,0,cellular,thu,115,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
42,admin.,married,0,1,cellular,thu,56,25,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,blue-collar,single,0,0,telephone,thu,114,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
38,admin.,married,0,0,cellular,thu,213,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,services,single,1,0,cellular,thu,70,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
52,admin.,married,0,0,cellular,thu,368,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,1,0,cellular,thu,10,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,admin.,married,1,0,cellular,thu,135,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,single,0,0,cellular,thu,48,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,admin.,married,0,0,cellular,thu,35,25,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
27,admin.,single,1,0,telephone,thu,14,23,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
43,admin.,married,1,0,cellular,thu,68,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
59,retired,married,0,1,telephone,thu,22,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
41,blue-collar,married,0,0,telephone,thu,5,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
40,services,married,0,0,telephone,thu,21,35,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
41,blue-collar,married,1,0,cellular,thu,5,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,admin.,married,1,0,cellular,thu,33,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
49,admin.,single,0,0,telephone,thu,6,2,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
55,retired,married,0,0,cellular,thu,149,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,admin.,single,0,0,cellular,thu,9,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,0,0,cellular,thu,39,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
32,technician,married,1,0,cellular,thu,280,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
41,housemaid,married,1,0,telephone,thu,350,10,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
54,admin.,married,1,0,cellular,thu,65,43,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
37,technician,married,0,0,cellular,thu,37,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
48,blue-collar,married,1,0,cellular,thu,49,16,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,admin.,married,0,0,cellular,thu,262,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
43,services,married,0,1,cellular,thu,124,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
42,entrepreneur,married,1,0,cellular,thu,576,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
56,blue-collar,married,1,0,cellular,thu,10,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
58,blue-collar,married,1,0,cellular,thu,306,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
39,admin.,married,1,0,cellular,thu,101,9,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,0,0,cellular,thu,67,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,1,0,telephone,thu,16,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
39,admin.,married,0,0,telephone,thu,94,12,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
49,admin.,single,1,0,cellular,thu,24,13,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
38,admin.,married,0,0,cellular,thu,18,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
54,admin.,married,1,0,cellular,thu,77,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
43,admin.,married,1,0,cellular,thu,747,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
24,technician,single,0,0,cellular,thu,299,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
31,services,single,1,0,telephone,thu,42,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
46,services,married,1,0,cellular,thu,40,9,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
27,admin.,single,0,0,cellular,thu,10,20,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
31,services,single,0,1,cellular,thu,9,17,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
45,blue-collar,married,0,1,cellular,thu,92,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,services,single,1,0,cellular,thu,92,10,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
59,technician,married,0,0,telephone,thu,130,8,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,single,0,0,cellular,thu,18,40,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
25,admin.,single,1,0,cellular,thu,83,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
49,management,married,0,1,cellular,thu,8,16,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
28,technician,single,0,0,cellular,thu,28,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
25,admin.,single,1,1,cellular,thu,14,30,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
25,admin.,single,1,0,cellular,thu,8,27,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
32,technician,married,1,0,telephone,thu,443,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
38,admin.,married,1,0,telephone,thu,214,3,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
33,technician,married,1,0,cellular,thu,258,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
54,services,married,1,0,cellular,thu,86,4,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
30,services,single,1,0,cellular,thu,248,5,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
36,admin.,single,1,0,cellular,thu,536,7,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,single,1,0,cellular,thu,148,6,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
36,admin.,married,0,1,cellular,thu,18,12,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0,summer
34,management,single,0,0,cellular,thu,90,13,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,1,summer
